week,matchup_id,roster_id,display_name,player_name,position,is_starter
17,5,8,Shnickel,Jerry Jeudy,WR,FALSE
17,5,8,Shnickel,Tee Higgins,WR,FALSE
17,5,8,Shnickel,Chuba Hubbard,RB,FALSE
17,5,8,Shnickel,Alec Pierce,WR,FALSE
17,,9,HurricaneEich,Brandon Aubrey,K,TRUE
17,,9,HurricaneEich,Derrick Henry,RB,TRUE
17,,9,HurricaneEich,Josh Jacobs,RB,TRUE
17,,9,HurricaneEich,Deebo Samuel,WR,TRUE
17,,9,HurricaneEich,Jalen Hurts,QB,TRUE
17,,9,HurricaneEich,DeVonta Smith,WR,TRUE
17,,9,HurricaneEich,Jake Ferguson,TE,TRUE
17,,9,HurricaneEich,Josh Downs,WR,TRUE
17,,9,HurricaneEich,Tampa Bay Buccaneers,DEF,TRUE
17,,9,HurricaneEich,Colston Loveland,TE,FALSE
17,,9,HurricaneEich,Davante Adams,WR,FALSE
17,,9,HurricaneEich,Miles Sanders,RB,FALSE
17,,9,HurricaneEich,Jordan Love,QB,FALSE
17,,9,HurricaneEich,Michael Carter,RB,FALSE
17,,9,HurricaneEich,Marvin Mims,WR,FALSE
17,,9,HurricaneEich,Detroit Lions,DEF,FALSE
17,2,10,arturowong,Tetairoa McMillan,WR,TRUE
17,2,10,arturowong,Jason Myers,K,TRUE
17,2,10,arturowong,Saquon Barkley,RB,TRUE
17,2,10,arturowong,DJ Moore,WR,TRUE
17,2,10,arturowong,Josh Allen,QB,TRUE
17,2,10,arturowong,Kyle Pitts,TE,TRUE
17,2,10,arturowong,Jaxon Smith-Njigba,WR,TRUE
17,2,10,arturowong,Bijan Robinson,RB,TRUE
17,2,10,arturowong,Los Angeles Rams,DEF,TRUE
17,2,10,arturowong,Brock Bowers,TE,FALSE
17,2,10,arturowong,Ladd McConkey,WR,FALSE
17,2,10,arturowong,Ricky Pearsall,WR,FALSE
17,2,10,arturowong,Aaron Jones,RB,FALSE
17,2,10,arturowong,Tyler Allgeier,RB,FALSE
17,2,10,arturowong,Buffalo Bills,DEF,FALSE
17,,11,ChexMixChester,Jaxson Dart,QB,TRUE
17,,11,ChexMixChester,Quinshon Judkins,RB,TRUE
17,,11,ChexMixChester,TreVeyon Henderson,RB,TRUE
17,,11,ChexMixChester,Travis Kelce,TE,TRUE
17,,11,ChexMixChester,Stefon Diggs,WR,TRUE
17,,11,ChexMixChester,Amon-Ra St. Brown,WR,TRUE
17,,11,ChexMixChester,James Cook,RB,TRUE
17,,11,ChexMixChester,Cameron Dicker,K,TRUE
17,,11,ChexMixChester,Houston Texans,DEF,TRUE
17,,11,ChexMixChester,Keon Coleman,WR,FALSE
17,,11,ChexMixChester,Tyrone Tracy,RB,FALSE
17,,11,ChexMixChester,Jared Goff,QB,FALSE
17,,11,ChexMixChester,Rhamondre Stevenson,RB,FALSE
17,,11,ChexMixChester,Drake London,WR,FALSE
17,,11,ChexMixChester,Khalil Shakir,WR,FALSE
17,2,12,Vishiga,Adonai Mitchell,WR,TRUE
17,2,12,Vishiga,Will Reichard,K,TRUE
17,2,12,Vishiga,Joe Burrow,QB,TRUE
17,2,12,Vishiga,Justin Jefferson,WR,TRUE
17,2,12,Vishiga,Kenneth Gainwell,RB,TRUE
17,2,12,Vishiga,Javonte Williams,RB,TRUE
17,2,12,Vishiga,Trey McBride,TE,TRUE
17,2,12,Vishiga,Kyren Williams,RB,TRUE
17,2,12,Vishiga,Jacksonville Jaguars,DEF,TRUE
17,2,12,Vishiga,Theo Johnson,TE,FALSE
17,2,12,Vishiga,Ryan Flournoy,WR,FALSE
17,2,12,Vishiga,Jayden Higgins,WR,FALSE
17,2,12,Vishiga,Chimere Dike,WR,FALSE
17,2,12,Vishiga,D'Andre Swift,RB,FALSE
17,2,12,Vishiga,Cleveland Browns,DEF,FALSE
